,HD,JD,RVel,e_RVel,Sind,e_Sind,Hind,e_Hind,EWHa,e_EWHa,RHKp,e_RHKp,BIS,FWHM,Tel,Bibcode
0,128621,2453139.5565685,1257.3645,0.881574,-1,-1,0.49076,0.000188,-1,-1,-9999999.0,-9999999.0,-36.445,6919.43,HARPS-pre,2020yCat..36360074T
1,128621,2453139.5572857,1257.36666,0.881654,-1,-1,0.490036,0.000179,-1,-1,-9999999.0,-9999999.0,-35.976,6918.304,HARPS-pre,2020yCat..36360074T
2,128621,2453139.5965345,1258.28518,0.920951,-1,-1,0.492086,0.000446,-1,-1,-9999999.0,-9999999.0,-34.032,6896.765,HARPS-pre,2020yCat..36360074T
3,128621,2453139.5969411,1259.323117,0.925602,-1,-1,0.492132,0.000473,-1,-1,-9999999.0,-9999999.0,-34.626999999999995,6894.845,HARPS-pre,2020yCat..36360074T
4,128621,2453139.5973679,1257.954948,0.918849,-1,-1,0.491158,0.000431,-1,-1,-9999999.0,-9999999.0,-35.539,6899.822,HARPS-pre,2020yCat..36360074T
5,128621,2453139.5978022,1258.023653,0.933842,-1,-1,0.491865,0.000493,-1,-1,-9999999.0,-9999999.0,-36.151999999999994,6897.949,HARPS-pre,2020yCat..36360074T
6,128621,2453139.5982115,1259.937543,0.927805,-1,-1,0.491634,0.000474,-1,-1,-9999999.0,-9999999.0,-37.385000000000005,6893.731,HARPS-pre,2020yCat..36360074T
7,128621,2453139.598678,1260.42137,0.927704,-1,-1,0.493021,0.000475,-1,-1,-9999999.0,-9999999.0,-35.118,6897.198,HARPS-pre,2020yCat..36360074T
8,128621,2453139.5991488,1257.194691,0.936315,-1,-1,0.492273,0.000496,-1,-1,-9999999.0,-9999999.0,-37.474000000000004,6899.017,HARPS-pre,2020yCat..36360074T
9,128621,2453139.5996418,1257.350727,0.934103,-1,-1,0.492478,0.000498,-1,-1,-9999999.0,-9999999.0,-34.897,6894.535,HARPS-pre,2020yCat..36360074T
10,128621,2453139.6001141,1255.545293,0.927255,-1,-1,0.493133,0.000474,-1,-1,-9999999.0,-9999999.0,-36.191,6899.018,HARPS-pre,2020yCat..36360074T
11,128621,2453139.6005847,1258.708806,0.928739,-1,-1,0.493185,0.000482,-1,-1,-9999999.0,-9999999.0,-35.385,6897.299,HARPS-pre,2020yCat..36360074T
12,128621,2453139.6010691,1259.871064,0.925254,-1,-1,0.49227,0.000464,-1,-1,-9999999.0,-9999999.0,-33.312000000000005,6896.426,HARPS-pre,2020yCat..36360074T
13,128621,2453139.6015731,1260.471899,0.938593,-1,-1,0.492212,0.000514,-1,-1,-9999999.0,-9999999.0,-34.662,6899.082,HARPS-pre,2020yCat..36360074T
14,128621,2453139.6020705,1256.979391,0.925879,-1,-1,0.491364,0.000469,-1,-1,-9999999.0,-9999999.0,-36.808,6898.627,HARPS-pre,2020yCat..36360074T
15,128621,2453139.602584,1255.22658,0.967789,-1,-1,0.491373,0.0006,-1,-1,-9999999.0,-9999999.0,-37.826,6900.576,HARPS-pre,2020yCat..36360074T
16,128621,2453139.6030873,1258.849647,0.946501,-1,-1,0.491485,0.000533,-1,-1,-9999999.0,-9999999.0,-36.284,6895.924,HARPS-pre,2020yCat..36360074T
17,128621,2453139.6035886,1258.626052,0.954783,-1,-1,0.493,0.000564,-1,-1,-9999999.0,-9999999.0,-35.229000000000006,6896.651000000001,HARPS-pre,2020yCat..36360074T
18,128621,2453139.604099,1257.717499,0.930374,-1,-1,0.492412,0.000482,-1,-1,-9999999.0,-9999999.0,-34.865,6894.246,HARPS-pre,2020yCat..36360074T
19,128621,2453139.6046002,1259.833655,0.940949,-1,-1,0.49266,0.000525,-1,-1,-9999999.0,-9999999.0,-34.274,6894.385,HARPS-pre,2020yCat..36360074T
20,128621,2453139.6050974,1257.467423,0.943875,-1,-1,0.491949,0.000529,-1,-1,-9999999.0,-9999999.0,-36.034,6895.581,HARPS-pre,2020yCat..36360074T
21,128621,2453139.605611,1256.913046,0.936693,-1,-1,0.492457,0.000508,-1,-1,-9999999.0,-9999999.0,-35.86,6896.466,HARPS-pre,2020yCat..36360074T
22,128621,2453139.6060901,1257.175092,0.944887,-1,-1,0.491473,0.000537,-1,-1,-9999999.0,-9999999.0,-36.641,6896.193,HARPS-pre,2020yCat..36360074T
23,128621,2453139.6065952,1258.02844,0.938267,-1,-1,0.492291,0.000495,-1,-1,-9999999.0,-9999999.0,-36.836,6902.556,HARPS-pre,2020yCat..36360074T
24,128621,2453139.6070937,1259.027952,0.92553,-1,-1,0.493103,0.000467,-1,-1,-9999999.0,-9999999.0,-35.924,6891.338,HARPS-pre,2020yCat..36360074T
25,128621,2453139.6075954,1255.07143,0.923728,-1,-1,0.492188,0.000458,-1,-1,-9999999.0,-9999999.0,-36.605,6894.802000000001,HARPS-pre,2020yCat..36360074T
26,128621,2453139.6081109,1256.298277,0.927856,-1,-1,0.492549,0.00047,-1,-1,-9999999.0,-9999999.0,-33.616,6899.79,HARPS-pre,2020yCat..36360074T
27,128621,2453139.6086149,1258.142645,0.927101,-1,-1,0.492096,0.000475,-1,-1,-9999999.0,-9999999.0,-34.751999999999995,6894.688,HARPS-pre,2020yCat..36360074T
28,128621,2453139.6091172,1256.06551,0.933481,-1,-1,0.492941,0.000483,-1,-1,-9999999.0,-9999999.0,-35.256,6902.55,HARPS-pre,2020yCat..36360074T
