,HD,JD,RVel,e_RVel,Sind,e_Sind,Hind,e_Hind,EWHa,e_EWHa,RHKp,e_RHKp,BIS,FWHM,Tel,Bibcode
0,131977,2455983.9167278,198.292048,0.653436,-1.0,-1.0,0.430819,0.000371,-1.0,-1.0,1.14826057533827e-05,1.14826057533827e-05,-10.578000000000001,7115.5650000000005,HARPS-pre,2020yCat..36360074T
1,131977,2455983.9197608,201.260349,0.717506,-1.0,-1.0,0.43362,0.000484,-1.0,-1.0,1.11242395563846e-05,1.11242395563846e-05,-13.805,7132.1630000000005,HARPS-pre,2020yCat..36360074T
2,131977,2455983.9232223,198.317724,0.62656,-1.0,-1.0,0.433065,0.000393,-1.0,-1.0,1.12131872517643e-05,1.12131872517643e-05,-15.155999999999999,7146.909,HARPS-pre,2020yCat..36360074T
3,131977,2455984.896572,208.20834,0.648708,-1.0,-1.0,0.436047,0.000434,-1.0,-1.0,1.18927242899516e-05,1.18927242899516e-05,2.4520000000000004,7129.582,HARPS-pre,2020yCat..36360074T
4,131977,2455984.8997989,207.444327,0.638744,-1.0,-1.0,0.436034,0.000424,-1.0,-1.0,1.12499336827383e-05,1.12499336827383e-05,2.2399999999999998,7129.174,HARPS-pre,2020yCat..36360074T
5,131977,2455984.9030584,207.458488,0.644932,-1.0,-1.0,0.43578,0.000444,-1.0,-1.0,1.15530497434963e-05,1.15530497434963e-05,1.955,7131.143,HARPS-pre,2020yCat..36360074T
6,131977,2455985.8927715,207.568783,0.714083,-1.0,-1.0,0.434686,0.000389,-1.0,-1.0,-9999999.0,-9999999.0,0.717,7128.947,HARPS-pre,2020yCat..36360074T
7,131977,2455985.8960329,204.308403,0.705872,-1.0,-1.0,0.433846,0.000373,-1.0,-1.0,1.08464597641285e-05,1.08464597641285e-05,1.774,7127.1050000000005,HARPS-pre,2020yCat..36360074T
8,131977,2455985.8992681,206.792227,0.700809,-1.0,-1.0,0.433017,0.000362,-1.0,-1.0,1.16143638046737e-05,1.16143638046737e-05,-0.259,7126.005,HARPS-pre,2020yCat..36360074T
9,131977,2456042.6955164,144.205148,0.987093,-1.0,-1.0,0.428609,0.000461,-1.0,-1.0,1.13139207282485e-05,1.13139207282485e-05,-3.507,7123.8099999999995,HARPS-pre,2020yCat..36360074T
10,131977,2456042.6988899,144.015495,0.981025,-1.0,-1.0,0.428831,0.000451,-1.0,-1.0,1.18596649849051e-05,1.18596649849051e-05,-0.27599999999999997,7123.005,HARPS-pre,2020yCat..36360074T
11,131977,2456042.7020362,142.117989,0.975593,-1.0,-1.0,0.429153,0.00044,-1.0,-1.0,1.14740914166657e-05,1.14740914166657e-05,-1.931,7122.321,HARPS-pre,2020yCat..36360074T
12,131977,2456042.7061074,141.783667,0.974888,-1.0,-1.0,0.430039,0.000438,-1.0,-1.0,1.24041489598952e-05,1.24041489598952e-05,-1.477,7122.7970000000005,HARPS-pre,2020yCat..36360074T
13,131977,2456042.7094507,145.151694,0.974346,-1.0,-1.0,0.428647,0.000436,-1.0,-1.0,1.12765178799818e-05,1.12765178799818e-05,-0.719,7124.323,HARPS-pre,2020yCat..36360074T
14,131977,2456042.7125979,140.922606,0.974057,-1.0,-1.0,0.429141,0.000437,-1.0,-1.0,9.99420382767138e-06,9.99420382767138e-06,-2.7079999999999997,7122.397999999999,HARPS-pre,2020yCat..36360074T
15,131977,2456046.7756524,139.951363,1.000713,-1.0,-1.0,0.430805,0.000477,-1.0,-1.0,8.63074154964606e-06,8.63074154964606e-06,-7.074999999999999,7122.734,HARPS-pre,2020yCat..36360074T
16,131977,2456046.7788843,141.785352,1.0162,-1.0,-1.0,0.430322,0.000507,-1.0,-1.0,8.29414626627308e-06,8.29414626627308e-06,-3.8,7122.431,HARPS-pre,2020yCat..36360074T
17,131977,2456046.7822001,140.057032,1.031817,-1.0,-1.0,0.430254,0.000533,-1.0,-1.0,1.11600731485732e-05,1.11600731485732e-05,-2.7009999999999996,7123.798,HARPS-pre,2020yCat..36360074T
18,131977,2456047.804347,137.255112,0.902903,-1.0,-1.0,0.43147,0.000517,-1.0,-1.0,8.4826316123534e-06,8.4826316123534e-06,-2.475,7121.817,HARPS-pre,2020yCat..36360074T
19,131977,2456047.8075812,136.006908,0.856639,-1.0,-1.0,0.431198,0.00045,-1.0,-1.0,1.03153474043673e-05,1.03153474043673e-05,-6.513,7117.951,HARPS-pre,2020yCat..36360074T
20,131977,2456047.8107823,138.090982,0.848687,-1.0,-1.0,0.43175,0.000444,-1.0,-1.0,1.05224690391267e-05,1.05224690391267e-05,-4.164000000000001,7118.286999999999,HARPS-pre,2020yCat..36360074T
21,131977,2456048.8293927,130.60085,0.895628,-1.0,-1.0,0.43106,0.000425,-1.0,-1.0,1.0683683296073e-05,1.0683683296073e-05,-8.038,7111.602000000001,HARPS-pre,2020yCat..36360074T
22,131977,2456048.8326615,130.956591,0.881633,-1.0,-1.0,0.431723,0.000403,-1.0,-1.0,1.02740082987862e-05,1.02740082987862e-05,-7.0569999999999995,7112.878000000001,HARPS-pre,2020yCat..36360074T
23,131977,2456048.8358609,133.052582,0.9119,-1.0,-1.0,0.431489,0.000461,-1.0,-1.0,1.11868015169526e-05,1.11868015169526e-05,-6.7749999999999995,7117.0419999999995,HARPS-pre,2020yCat..36360074T
24,131977,2456165.4808782,25.207762,0.931731,-1.0,-1.0,0.430749,0.000364,-1.0,-1.0,1.21240804054483e-05,1.21240804054483e-05,-2.902,7123.5109999999995,HARPS-pre,2020yCat..36360074T
25,131977,2456165.484099,25.63446,0.928137,-1.0,-1.0,0.43052,0.000351,-1.0,-1.0,1.19367574071627e-05,1.19367574071627e-05,-4.278,7120.759999999999,HARPS-pre,2020yCat..36360074T
26,131977,2456165.4872467,25.601103,0.934852,-1.0,-1.0,0.430752,0.000371,-1.0,-1.0,1.24976370522073e-05,1.24976370522073e-05,1.216,7123.165,HARPS-pre,2020yCat..36360074T
27,131977,2456299.8413908,-120.094405,0.81384,-1.0,-1.0,0.430581,0.000665,-1.0,-1.0,1.08340736759158e-05,1.08340736759158e-05,-1.346,7127.9349999999995,HARPS-pre,2020yCat..36360074T
28,131977,2456299.8445659,-120.190367,0.776012,-1.0,-1.0,0.430211,0.000623,-1.0,-1.0,1.31300751606042e-05,1.31300751606042e-05,-3.4979999999999998,7126.607,HARPS-pre,2020yCat..36360074T
29,131977,2456300.8756884,-115.313495,0.747329,-1.0,-1.0,0.432397,0.000428,-1.0,-1.0,1.29754079868853e-05,1.29754079868853e-05,8.931,7144.105,HARPS-pre,2020yCat..36360074T
30,131977,2456300.8789193,-115.07544,0.744422,-1.0,-1.0,0.431822,0.000429,-1.0,-1.0,1.17278378470642e-05,1.17278378470642e-05,5.755,7147.03,HARPS-pre,2020yCat..36360074T
31,131977,2456300.8822151,-113.723946,0.750117,-1.0,-1.0,0.432837,0.000434,-1.0,-1.0,1.18939574587754e-05,1.18939574587754e-05,5.384,7144.56,HARPS-pre,2020yCat..36360074T
32,131977,2456301.8635464,-113.34096,0.806347,-1.0,-1.0,0.433392,0.000501,-1.0,-1.0,1.16925371949176e-05,1.16925371949176e-05,6.168,7139.445000000001,HARPS-pre,2020yCat..36360074T
33,131977,2456301.86687,-111.143258,0.805856,-1.0,-1.0,0.432616,0.000499,-1.0,-1.0,1.33093756477162e-05,1.33093756477162e-05,5.872,7145.655,HARPS-pre,2020yCat..36360074T
34,131977,2456301.8700767,-112.02067,0.803438,-1.0,-1.0,0.432113,0.000496,-1.0,-1.0,1.19922762907015e-05,1.19922762907015e-05,4.3,7142.7880000000005,HARPS-pre,2020yCat..36360074T
35,131977,2456375.8388825,-212.284933,0.5744,-1.0,-1.0,0.433893,0.000354,-1.0,-1.0,8.83226622268023e-06,8.83226622268023e-06,-0.264,7117.384,HARPS-pre,2020yCat..36360074T
36,131977,2456375.8421511,-211.252189,0.581559,-1.0,-1.0,0.433375,0.000361,-1.0,-1.0,9.90287888955387e-06,9.90287888955387e-06,0.272,7118.548,HARPS-pre,2020yCat..36360074T
37,131977,2456375.8453854,-211.791851,0.583829,-1.0,-1.0,0.433306,0.000367,-1.0,-1.0,1.01597522367385e-05,1.01597522367385e-05,-2.144,7119.012,HARPS-pre,2020yCat..36360074T
38,131977,2456376.8677988,-215.062892,0.608619,-1.0,-1.0,0.432833,0.000389,-1.0,-1.0,8.49832623465071e-06,8.49832623465071e-06,-2.536,7115.749,HARPS-pre,2020yCat..36360074T
